,sens,spec,cost-0,cost-1,Algorithm
0,0.62211612928,0.99969973407811,4.478437537671331,1.576821156,RDT1_SD GP CTC No_Dilution iELISA 0.25 XP23
0,0.6002693392128,0.9964608150354286,6.326420791467768,1.891280208544,RDT1_SD GP CTC No_Dilution PCR 0.1 XP23
0,0.620317252032,0.991602436471407,6.326420791467768,1.891280208544,RDT1_SD GP CTC No_Dilution PCR 0.25 XP23
0,0.6002693392128,0.9932218959927476,6.5162574353582485,1.92358345104,RDT1_SD GP CTC No_Dilution LAMP 0.1 XP23
0,0.620317252032,0.9835051388647039,6.5162574353582485,1.92358345104,RDT1_SD GP CTC No_Dilution LAMP 0.25 XP23
0,0.6730298572836,0.9993398541844787,7.389692546777286,3.0448003335960006,RDT1_SD GP MaECT No_Dilution ELISA 0.1 XP23
0,0.683808409209,0.9988000343440319,7.389692546777286,3.0448003335960006,RDT1_SD GP MaECT No_Dilution ELISA 0.25 XP23
0,0.6731485066339999,0.99969973407811,11.44373954853325,3.3789465666600007,RDT1_SD GP MaECT No_Dilution TL_paper 0.1 XP23
0,0.684105032585,0.99969973407811,11.44373954853325,3.3789465666600007,RDT1_SD GP MaECT No_Dilution TL_paper 0.25 XP23
0,0.6729705326084,0.99969973407811,11.44373954853325,3.3789465666600007,RDT1_SD GP MaECT No_Dilution TL_filter 0.1 XP23
0,0.683660097521,0.99969973407811,11.44373954853325,3.3789465666600007,RDT1_SD GP MaECT No_Dilution TL_filter 0.25 XP23
0,0.672666493648,0.99969973407811,9.40591965084633,3.210983580000001,RDT1_SD GP MaECT No_Dilution iELISA 0.1 XP23
0,0.68290000012,0.99969973407811,9.40591965084633,3.210983580000001,RDT1_SD GP MaECT No_Dilution iELISA 0.25 XP23
0,0.6723179611812,0.9964608150354286,11.253902904642768,3.3632996835760007,RDT1_SD GP MaECT No_Dilution PCR 0.1 XP23
0,0.682028668953,0.991602436471407,11.253902904642768,3.3632996835760007,RDT1_SD GP MaECT No_Dilution PCR 0.25 XP23
0,0.6723179611812,0.9932218959927476,11.44373954853325,3.3789465666600007,RDT1_SD GP MaECT No_Dilution LAMP 0.1 XP23
0,0.682028668953,0.9835051388647039,11.44373954853325,3.3789465666600007,RDT1_SD GP MaECT No_Dilution LAMP 0.25 XP23
0,0.7119157466028,0.9993398541844787,7.389692546777286,3.0121191355080006,RDT1_SD GP MaECT_bc No_Dilution ELISA 0.1 XP23
0,0.716435784507,0.9988000343440319,7.389692546777286,3.0121191355080006,RDT1_SD GP MaECT_bc No_Dilution ELISA 0.25 XP23
0,0.711965502782,0.99969973407811,11.44373954853325,3.1522449751800004,RDT1_SD GP MaECT_bc No_Dilution TL_paper 0.1 XP23
0,0.716560174955,0.99969973407811,11.44373954853325,3.1522449751800004,RDT1_SD GP MaECT_bc No_Dilution TL_paper 0.25 XP23
0,0.7118908685132,0.99969973407811,11.44373954853325,3.1522449751800004,RDT1_SD GP MaECT_bc No_Dilution TL_filter 0.1 XP23
0,0.716373589283,0.99969973407811,11.44373954853325,3.1522449751800004,RDT1_SD GP MaECT_bc No_Dilution TL_filter 0.25 XP23
0,0.711763368304,0.99969973407811,9.40591965084633,3.0818088840000004,RDT1_SD GP MaECT_bc No_Dilution iELISA 0.1 XP23
0,0.71605483876,0.99969973407811,9.40591965084633,3.0818088840000004,RDT1_SD GP MaECT_bc No_Dilution iELISA 0.25 XP23
0,0.7116172095276,0.9964608150354286,11.253902904642768,3.1456833790480005,RDT1_SD GP MaECT_bc No_Dilution PCR 0.1 XP23
0,0.7156894418190001,0.991602436471407,11.253902904642768,3.1456833790480005,RDT1_SD GP MaECT_bc No_Dilution PCR 0.25 XP23
0,0.7116172095276,0.9932218959927476,11.44373954853325,3.1522449751800004,RDT1_SD GP MaECT_bc No_Dilution LAMP 0.1 XP23
0,0.7156894418190001,0.9835051388647039,11.44373954853325,3.1522449751800004,RDT1_SD GP MaECT_bc No_Dilution LAMP 0.25 XP23
0,0.6687092029148,0.9993398541844787,2.9023088360392855,1.3445558258280002,RDT1_SD GP QBC No_Dilution ELISA 0.1 XP23
0,0.680183145287,0.9988000343440319,2.9023088360392855,1.3445558258280002,RDT1_SD GP QBC No_Dilution ELISA 0.25 XP23
0,0.668835507062,0.99969973407811,6.956355837795249,1.70025988038,RDT1_SD GP QBC No_Dilution TL_paper 0.1 XP23
0,0.680498905655,0.99969973407811,6.956355837795249,1.70025988038,RDT1_SD GP QBC No_Dilution TL_paper 0.25 XP23
0,0.6686460508412,0.99969973407811,6.956355837795249,1.70025988038,RDT1_SD GP QBC No_Dilution TL_filter 0.1 XP23
0,0.680025265103,0.99969973407811,6.956355837795249,1.70025988038,RDT1_SD GP QBC No_Dilution TL_filter 0.25 XP23
0,0.668322396464,0.99969973407811,4.918535940108331,1.521460572,RDT1_SD GP QBC No_Dilution iELISA 0.1 XP23
0,0.6792161291600001,0.99969973407811,4.918535940108331,1.521460572,RDT1_SD GP QBC No_Dilution iELISA 0.25 XP23
0,0.6679513780316,0.9964608150354286,6.766519193904768,1.683603520968,RDT1_SD GP QBC No_Dilution PCR 0.1 XP23
0,0.678288583079,0.991602436471407,6.766519193904768,1.683603520968,RDT1_SD GP QBC No_Dilution PCR 0.25 XP23
0,0.6679513780316,0.9932218959927476,6.956355837795249,1.70025988038,RDT1_SD GP QBC No_Dilution LAMP 0.1 XP23
0,0.678288583079,0.9835051388647039,6.956355837795249,1.70025988038,RDT1_SD GP QBC No_Dilution LAMP 0.25 XP23
